29731	62	39544
16411	216	36271
16591	19	1159
31805	62	19589
10244	99	3935
41367	94	5995
11427	62	19589
43386	40	15067
33893	306	42625
11697	243	9013
48036	240	19507
9906	29	3253
12071	200	47111
36264	40	11087
13711	62	22553
9984	128	8213
6694	308	1522
28072	99	16621
1353	40	39034
15430	220	445
17506	63	2919
24387	34	19670
5231	69	36468
33687	256	33891
29701	40	2442
11237	168	42160
26289	298	6462
10002	1	38541
44777	40	33772
6313	131	17299
30745	40	9879
1921	99	24423
21277	13	36897
33158	220	43871
7255	17	32470
1862	133	27539
34642	34	19670
16935	240	19288
5457	29	18191
18634	306	27225
49598	196	34119
1530	131	18337
40136	94	13345
44573	306	48188
25693	29	312
38797	286	26146
48848	274	27338
15536	306	24258
31290	29	20362
9825	196	11090
48031	62	18380
28859	196	42934
41298	168	20598
20742	34	5172
5872	220	28913
32118	16	30709
10657	130	27702
24318	133	24226
9430	133	33307
638	196	14076
39911	99	38676
39324	40	31510
11744	254	15170
46265	40	25372
37200	254	1195
16296	166	2283
38111	48	20073
40040	40	43207
14896	196	14045
10024	168	2872
35958	168	38850
35633	306	24258
18472	240	17231
33189	254	12932
13272	40	13489
3065	216	33265
20492	131	10420
15562	168	32090
23436	306	38002
46736	29	26767
18920	62	19589
17100	99	45160
45797	40	2704
26086	29	37425
41888	100	7955
16090	40	3925
27957	320	35028
46696	306	37538
3079	40	14157
22627	243	14430
7253	40	40050
11343	133	27020
18356	168	1834
37119	195	33545
7756	243	8340
9346	131	9398
7	187	26702
27295	16	32145
12434	109	9119
26986	279	39747
7697	254	13893
11697	196	46663
4183	216	26692
12557	40	35
2777	273	29275
19301	16	22997
2901	240	22887
2079	179	22803
15601	165	33922
17371	254	29789
314	257	45733
21010	40	3618
23416	196	9018
24310	16	21047
14784	99	19942
20372	34	46871
35362	29	24741
48492	196	6046
49602	40	11512
17552	40	22462
28330	280	2590
11748	40	24558
37952	168	22704
21814	133	6178
26492	196	30415
41035	200	32024
41619	205	2913
46520	168	28394
39007	235	18769
17551	169	23185
43426	40	41698
49504	40	321
15463	131	30060
49178	194	37350
45350	220	27470
6276	133	9013
1276	146	12521
26302	274	33545
21045	131	14659
21686	40	11919
23471	216	36271
23782	220	4350
34092	254	22512
21779	243	34489
13871	40	30331
27580	40	5666
40693	220	903
2219	40	14618
45566	243	14941
7223	254	10249
37764	131	15326
15580	320	44916
38274	220	14401
44329	128	40633
4819	40	19747
1764	216	39275
30156	216	10637
15977	100	14303
2724	128	9366
4192	133	33984
22314	166	19952
4108	13	31549
7519	131	18529
37814	194	8447
287	259	42592
37452	17	6701
7942	276	27341
41132	40	43126
27089	166	1471
24475	40	27031
3676	243	12365
39522	306	48188
31733	168	46728
39939	259	20561
45305	240	4025
27610	40	7181
855	240	24093
34986	286	32888
25559	131	6987
8796	280	38485
30457	166	49715
8516	17	6557
7489	283	38668
21590	62	4620
48144	48	29152
3849	220	26090
24957	196	44606
8481	28	1074
36254	99	7882
39884	146	32306
7139	273	24951
20474	40	30668
19249	34	46871
20989	274	11985
1351	29	40307
7614	130	6234
47903	133	2981
42280	19	29396
222	306	37538
3975	270	11703
28004	30	6613
6517	196	40782
23964	16	24093
33972	99	49140
13915	13	27078
13048	1	33927
11460	168	26478
10629	321	7646
4541	240	44544
37246	19	19986
18182	168	38335
39358	40	7205
37048	216	3303
10793	168	46728
21113	196	41409
4564	257	14686
40396	196	21805
40688	29	46563
18898	40	44755
14448	196	24849
34362	288	36158
45284	288	8163
7887	216	4350
27431	29	10977
49690	200	35146
17398	62	37357
35347	133	10906
38780	40	12471
7118	166	24516
29925	40	28684
18753	240	5837
4285	53	23622
53	29	711
42416	166	27345
41423	13	48938
43577	71	12525
28086	40	42496
20980	5	17915
40319	13	49990
5654	40	45352
17900	40	28502
29936	288	26991
8454	100	45328
23676	168	43643
49261	205	21856
26290	254	392
30881	220	41875
32338	288	48659
39919	40	15880
11799	168	42704
22542	29	20107
11357	168	7085
26797	304	45986
45228	304	45503
35150	245	27927
39677	40	27987
43720	131	18191
34996	240	19507
13415	168	45503
34745	40	1557
18255	34	8539
10822	29	4862
46347	259	14480
29301	254	14184
40632	288	44682
2978	40	14782
18425	13	28816
5937	243	14092
44282	168	34609
35313	29	45554
49291	168	43871
656	254	28895
36735	16	17267
36033	306	37924
4768	29	20910
28716	29	4254
4195	29	10756
29955	99	39821
39729	146	31659
8568	168	4350
35817	62	39544
15290	168	36865
6634	53	629
28135	29	4600
9796	205	44459
31761	40	7037
42829	168	33265
43895	40	21990
47642	288	13947
23205	40	5102
47317	153	21135
20558	306	9854
41589	273	11100
46872	131	46751
35225	254	30617
26983	34	19670
13548	40	38897
36880	243	45488
30203	168	46728
8566	220	22468
30900	99	22226
45987	53	23386
2371	306	46951
27544	196	15089
4617	146	36427
6841	129	16635
44496	48	46025
32042	99	45703
27712	166	34503
6874	220	49459
18709	296	48934
29040	62	19589
23860	270	40289
49160	29	49140
8103	168	5129
3824	196	26883
13861	168	26719
15570	62	41831
35876	111	31995
16658	131	46964
20658	240	45175
10703	168	40745
29961	278	20750
17489	287	3934
10181	259	43088
14095	273	15217
7908	254	10106
45754	306	36696
5848	306	37684
27666	16	28114
28954	16	12487
49528	306	39684
26066	13	29762
38400	283	20250
40659	165	7715
48302	16	43623
38356	40	41530
7675	168	8463
39529	254	2650
13607	169	23185
12034	131	19324
7349	53	44336
13803	87	298
21862	276	422
21036	273	23925
27290	278	1892
28269	283	28385
3575	29	6985
16429	100	22978
22200	240	39770
32665	272	47230
31029	273	16147
47737	220	20750
265	196	47166
22774	254	9215
31394	40	25478
27019	259	29947
25676	314	7192
28522	16	26349
15749	40	13690
4336	168	35262
34112	131	48708
48391	168	48549
20989	220	11985
4428	166	25302
20668	220	41571
20427	168	9380
13912	196	21384
44811	196	9982
23389	254	40866
20104	296	48934
7609	168	46728
26080	200	2614
18360	168	4350
1715	40	35452
35241	99	45890
39658	216	32443
7422	99	45703
12842	235	16970
14779	216	36271
1992	62	39544
6876	243	20009
37452	40	3950
10189	13	36605
44698	245	4630
39851	196	10558
5983	220	16373
3427	286	19883
43473	288	18849
48747	235	41987
1644	235	32381
31867	131	49140
14240	196	31526
11016	168	5079
19650	48	43422
22606	209	34823
42764	196	35395
23504	240	12816
15795	168	11985
38326	13	46162
34777	279	39747
34034	254	21140
14992	40	21435
11625	99	40927
48644	99	42975
49629	29	14941
12868	1	2280
8329	132	12386
36847	220	25346
21656	298	29170
45685	40	41324
49234	254	41546
16010	166	5979
13387	168	33545
11361	273	32473
12467	40	27344
46124	306	15857
5358	200	3541
2236	40	15832
29246	99	12023
37296	306	42625
33401	40	11395
7213	40	5722
48237	196	7227
11792	273	34609
10072	40	24899
48654	306	38826
15105	254	37759
27097	29	10251
47525	19	29092
17053	257	37789
16866	130	32787
4448	286	31258
22577	168	31171
18193	168	35337
8869	194	4188
44441	1	30227
32	131	20651
7535	196	27208
25698	128	28404
1347	40	6654
912	220	41525
43064	166	31929
46663	243	9013
