1007	244	7869
9658	318	516
20492	2293	18209
18793	296	18793
2604	828	8547
24758	1815	19751
6882	503	4990
15741	840	43
21312	1464	515
2293	975	18385
11337	1465	42
11732	928	17865
7252	1729	10945
5265	1464	43
21443	624	8056
5736	1450	5736
644	1448	355
17713	503	8765
19946	1491	43
20026	1053	42
6253	1465	42
5759	503	20197
10112	2099	19786
24798	1033	42
11135	375	20348
4362	66	2711
25388	1729	14900
24451	1450	3974
4979	1550	43
18425	1556	17486
25742	244	11582
12345	1450	12345
22196	1438	22196
5847	1468	22529
23417	1554	4540
2581	873	499
19848	1410	15055
20285	1731	24389
18028	840	486
16511	79	25117
13191	976	6801
9108	1806	5975
10122	1729	25198
19838	439	7533
16490	375	15556
7338	2099	19611
12211	1450	12211
1153	2480	395
11085	1806	5975
22482	709	523
24522	2212	14832
4862	478	25184
8057	1491	516
22191	1465	355
3276	1731	24220
22104	2277	395
9721	375	4922
11808	1362	24332
20438	1863	19487
18304	1468	19725
13101	1468	22528
2037	375	21384
738	1534	43
16953	503	18787
4046	375	24451
16392	374	355
17034	1637	5020
11110	840	42
22346	840	15744
11971	1273	7701
20586	1827	4157
19247	771	18358
8523	375	18460
8660	375	5293
23161	2211	16666
14145	244	9036
24646	244	21775
25364	975	25445
22689	244	11054
17772	1827	8995
5520	1465	42
553	1467	3623
13658	1893	536
10396	795	7530
14894	2211	8056
6077	2099	3894
4509	2162	22446
19889	537	1489
606	840	530
22636	444	10892
20236	503	7974
9855	226	20661
17581	106	42
20992	974	16837
12238	244	25962
14817	1450	23913
23411	503	3846
19903	1776	2511
18872	1806	19760
13205	478	7710
8719	1796	43
15524	1827	19737
7514	840	355
11191	840	486
14918	828	5485
873	976	10843
13862	1547	450
1542	1556	13055
1156	66	19738
5915	244	19194
16430	1450	16430
12400	1448	515
10666	146	24009
21314	961	79
17556	375	5291
3667	2099	9040
12062	503	11582
1734	1450	1734
2842	1450	14000
7116	1853	18003
22361	156	16267
6757	1863	5770
862	840	522
20898	375	554
2810	539	3627
21631	1729	17294
2749	1468	2842
24705	375	18799
12667	2176	44
11591	244	23231
17394	1882	3413
3296	981	22284
20387	2208	5101
7557	1450	11451
3650	771	18358
7785	1729	24656
8057	617	43
9031	1729	9869
19363	1625	6573
23860	244	2496
21132	1696	6030
7541	216	22404
3788	1730	23096
5661	244	10943
2282	828	9941
17393	1046	42
10062	2190	5298
6397	840	515
24053	154	22816
20230	1450	20230
8662	216	22404
4366	154	4420
13045	1863	2097
14099	244	17864
16182	828	19950
13210	1467	19604
19219	828	19882
13560	2080	467
20187	244	19601
20659	1450	20659
16955	2319	17605
3495	444	10892
25369	1579	486
9468	981	19447
22706	840	486
6052	1450	6052
7424	229	18492
24697	840	515
25412	1980	19783
24491	1450	24491
1027	1729	3871
24771	1450	24771
6876	2487	21383
23743	1888	23743
19448	539	20499
10804	244	22524
21741	1464	43
17995	2099	19787
24223	1930	42
24475	375	7704
11879	346	11195
8747	375	7711
8845	231	3359
13720	1464	43
8511	1584	8511
24806	840	42
8958	840	43
6502	1826	9495
3323	975	4783
18356	1491	531
10019	1584	10019
7840	2030	486
3944	1450	12758
25823	2211	10496
7102	244	17865
19132	244	6718
24819	244	22372
15203	503	17284
15747	1465	43
4481	2026	382
4322	1729	19453
2109	66	13083
18238	2418	6108
3958	2221	10889
10861	83	536
11838	840	42
12434	1450	536
5028	2202	18764
8182	454	22527
13933	1806	16904
5749	981	22284
23446	1201	18787
6898	1863	2469
6875	2099	3514
8367	1980	861
10817	828	3237
23811	1729	17877
24037	375	556
16324	2480	26126
9387	1222	6682
6486	1807	6486
2526	1260	19435
16012	1863	25255
19216	244	24331
18715	394	9495
12513	1696	7877
17778	379	24270
11323	1273	3815
7331	1450	7331
17381	445	8048
2588	981	22284
18893	1980	4170
22598	154	4408
5105	2208	2822
24959	1731	3509
26099	976	2204
21171	503	24220
5816	318	486
25824	1450	25824
24487	1538	523
8094	2487	22586
966	51	212
21124	1806	5975
11078	503	17378
1008	981	9624
8030	513	531
1673	1806	16904
592	375	7452
23744	318	43
19065	318	43
6767	1729	24331
7234	1468	11056
21597	2212	5160
24099	2128	9495
1916	503	7974
11550	244	10039
3059	454	7214
