12547	84	18137
7618	220	45528
25420	306	8188
8981	168	47972
26882	306	26882
7457	196	45227
46528	34	21052
24928	98	2807
14069	34	21052
17000	209	42639
49642	297	27374
21240	128	47198
22269	168	18535
39609	256	27337
47426	40	40912
48294	259	29864
39150	168	14583
21987	196	5000
30260	254	7576
46299	131	28120
12189	132	34598
12970	306	25241
20570	168	1875
5163	62	34575
898	254	49894
48698	200	47538
33454	306	6951
28673	196	48270
41769	13	36261
24619	111	3319
30417	99	13786
7545	194	20313
20656	243	3998
7040	195	28591
26369	240	42019
36633	216	44303
38930	249	6092
17013	40	3990
43786	13	49384
22009	168	30076
13405	259	10583
41029	159	770
31319	40	9130
27930	243	2280
40625	220	1665
21678	254	3728
12276	229	7696
37778	205	8748
33732	277	44792
44715	100	36090
42382	200	20379
4573	306	8188
24940	133	32078
22562	196	13444
9308	40	40226
11744	40	15537
20207	34	13104
35986	249	36810
10059	273	27315
18813	196	40466
15757	40	16194
36904	306	34348
35928	306	6951
500	40	19195
18470	29	2756
26836	34	15890
23192	259	3399
15276	220	26177
13688	240	15632
17336	254	15277
7926	306	19762
31878	128	31548
5592	149	42120
28020	28	43236
28920	274	44303
13337	40	21500
33534	40	26841
20036	29	20027
14635	240	3623
4428	216	34928
40	40	3207
15906	40	49134
20920	249	25654
31112	168	4633
44154	168	14452
20367	40	29645
40564	243	10812
36472	220	16830
19591	40	13431
13518	34	15890
32093	216	6118
5949	29	20234
17657	196	39469
2786	187	19298
35119	99	47138
33826	146	25777
16975	40	11721
16817	69	19733
27113	200	6714
22836	232	20368
35665	306	48995
28948	196	14609
21956	306	34483
24746	168	14258
16668	19	36588
30288	40	6209
42430	194	8339
36532	100	37701
39367	306	25241
4779	205	11175
10818	240	31631
10791	166	25285
27428	194	46647
1705	131	45690
47284	13	5456
45776	259	13677
46221	249	41803
15530	259	41029
19369	220	7072
9312	29	35095
21073	306	25241
46129	273	14897
33815	240	34212
17304	100	38838
5654	40	19930
3361	17	47813
32467	295	34495
39610	235	16802
34654	205	43620
22309	168	28779
38821	245	41360
7486	100	20420
13601	259	7770
23959	168	1768
14066	168	3187
43365	40	15970
11907	62	1831
37836	94	14583
11600	99	45160
2791	16	20079
11968	196	991
40291	131	9366
11453	131	25011
21814	286	7692
95	53	16830
10551	131	2399
29388	172	18861
3426	40	1698
17494	168	13636
42548	131	23609
1175	29	10488
7672	320	20186
49355	29	43177
38327	40	40175
40242	166	36649
31524	259	10385
34409	40	3713
23854	306	25241
41627	243	26346
39567	196	35491
4251	34	31055
20284	235	10432
25648	133	28576
35704	168	9979
5486	257	11440
27210	40	37768
7273	168	12934
45971	40	19775
36968	13	1168
2274	288	16032
11507	273	25069
44816	273	3612
4329	128	633
18463	205	21894
3776	161	19185
39833	254	17424
25750	30	25223
15284	40	103
20622	131	49788
3892	306	15504
18151	62	43402
35693	1	19136
30400	271	23452
1132	40	3126
43806	254	23849
16549	16	20965
28846	40	46644
42914	133	36021
47284	286	12753
7576	128	32415
40461	62	38141
37305	254	38115
16280	13	4043
40488	13	24925
48870	30	25901
24941	187	3342
18853	196	27988
1243	131	49212
48917	40	26848
574	34	36809
28230	168	6985
38376	40	24374
19822	146	29410
40217	30	44986
22859	99	16832
519	200	25598
36914	254	5792
38360	99	14093
20726	240	15514
47422	220	1768
20664	306	15504
36121	220	24411
43319	99	1018
29493	40	37524
22242	270	10319
1425	196	40054
14313	131	11357
47457	288	24421
43929	168	1875
11477	306	19488
20457	13	2301
31420	306	15504
14217	259	3088
30348	288	10738
24570	168	34928
44814	40	41071
776	40	43496
34440	34	31055
688	29	6563
20855	40	8576
43975	254	15959
26396	16	24357
9218	220	14583
17741	13	27097
44958	133	12377
23068	254	36489
12254	99	21301
25110	40	38249
8390	254	49424
7523	130	45008
1423	13	8938
37133	254	32914
10867	168	8206
5980	131	27128
2414	40	36585
319	13	9990
12283	29	39703
26448	40	1150
34094	196	4507
33530	40	28885
32314	130	12814
21612	5	12542
34067	209	11943
45067	306	14657
27441	19	49051
32984	62	1831
11328	168	37600
5228	304	5503
2587	99	43229
41001	273	22866
2299	29	20573
37492	63	21935
36548	168	9697
35500	29	46505
41808	16	29220
23107	196	27491
182	40	48558
15984	16	31362
35364	196	45318
632	288	4682
36586	220	17415
49567	99	7373
7304	168	12934
44966	34	24124
18794	245	6402
46765	164	46027
19604	168	40494
20711	273	43601
24035	40	26127
9291	168	3871
4228	156	38944
40695	306	48995
44861	40	21084
45676	196	3876
24365	168	5060
44	168	26900
1483	306	30077
13417	131	28333
41590	62	45208
37436	131	26065
15049	254	15528
21211	62	14956
24364	40	21470
10297	257	23042
6395	40	15780
2219	128	31270
35973	99	3140
38319	62	34575
43640	254	7891
23030	220	40932
22578	298	19310
26467	100	19425
28982	172	15291
25008	169	20147
23337	40	24669
15130	168	3643
11285	40	22525
46223	130	16556
21139	99	39211
6783	13	16022
6872	131	6751
42579	211	22598
44897	196	42765
3403	40	41724
10368	220	2850
2008	111	20328
22682	225	4515
45731	13	444
35377	254	13322
11094	220	1875
4496	48	6025
34022	131	10836
49739	168	49712
9869	220	31986
30039	40	38035
8505	99	16832
9160	29	9140
37192	200	26865
12941	220	20830
42642	243	30271
3778	220	30076
15861	1	28214
26529	196	4870
25380	184	25661
22588	99	22145
46629	196	9624
3230	196	33092
31936	94	12934
40857	29	15921
19626	240	32946
36970	131	1018
10103	259	39193
29573	306	9305
21574	13	21790
39410	128	35425
12924	306	8188
26124	168	27564
48552	166	23444
8302	16	3623
22702	194	8159
38559	243	3998
23952	243	47138
21844	40	31846
9961	146	17436
15328	245	49118
38863	196	16823
27224	220	23273
36319	306	28374
39904	29	17243
21897	220	40971
42731	254	17473
27130	249	19773
34573	270	26577
43293	99	49446
45446	196	8537
31011	40	45532
24849	243	17269
8391	168	8549
12994	40	13543
6733	62	43402
31095	40	41611
34420	254	24868
19601	196	4169
26556	29	6170
21319	40	12510
369	40	49812
38904	131	26862
23063	168	22559
10850	306	19488
18073	40	20234
28650	196	10084
40672	100	27773
27358	168	25522
19720	270	8005
31678	300	19211
28730	40	16635
23076	62	14956
24800	94	44269
37088	254	16919
404	40	26776
36937	216	42400
16006	168	11474
21453	40	32080
6331	116	34120
11152	40	14621
17067	168	46968
42119	236	39690
36350	62	43402
23528	220	11691
25939	40	30951
29768	168	1875
22600	131	1838
46358	254	28773
16370	53	36073
32344	254	7515
28640	168	5503
8747	235	1987
47570	133	27996
22220	146	17770
37433	306	28374
39448	40	25511
7220	259	47257
37546	274	23369
16106	40	36547
27541	40	11458
36822	254	14883
13783	259	41029
26712	306	19762
2524	166	10152
17618	29	32272
29695	306	19488
22606	254	40886
38125	254	30727
25000	254	3630
8644	99	2975
12274	28	4560
46914	29	24593
16155	245	6402
46945	40	28322
26930	99	24317
32152	40	30172
5685	40	1324
9234	254	1546
32820	40	34523
40641	99	21764
1447	240	23342
16657	165	37156
10659	273	11164
27940	53	34822
29080	146	19651
31088	131	14596
3260	99	49788
14145	87	44551
21324	40	44824
24	40	33187
31910	280	25189
32885	130	37378
28499	168	45528
8111	306	19488
35218	196	10971
6839	295	27324
24099	179	38316
47455	48	3422
29174	220	6424
16080	196	24132
25030	210	45528
7165	236	44026
43452	53	23385
20527	40	32992
46527	235	41131
34916	172	883
3955	130	17958
6288	53	24411
9513	168	28779
48686	62	22292
18697	286	32049
12773	131	25656
43095	40	39549
11717	122	967
46223	40	26127
41136	40	17875
26923	34	31055
17016	29	15101
2634	205	24387
17545	200	16421
31823	254	24940
2387	168	11773
14380	131	39901
33199	40	29097
8915	62	14956
