3090	7089
1401	2974
1454	3222
1481	3425
2225	5218
2174	2184
2978	6860
826	3712
2905	6743
13	29
2688	2217
2063	4922
268	17
2448	5928
1154	2514
224	586
2895	6711
2252	5466
267	754
1479	3381
1806	4392
2933	6768
599	1425
955	2721
1329	3069
2759	6322
854	1876
2661	6188
990	7520
1100	1303
2178	5156
121	280
2571	6619
2451	5704
746	2019
1761	2083
638	1508
2446	5924
943	2418
2499	5961
1439	4057
2376	1514
470	1142
3016	6229
565	4073
2311	5459
2142	5137
1940	4659
2386	5809
2036	5664
934	7447
2704	6260
1692	4037
1542	3729
1934	4708
1514	3552
1110	2425
127	296
2431	5834
1585	3830
279	5261
1337	3088
2780	6353
1523	3633
174	460
2445	5919
3203	7260
438	1082
2614	6114
1034	2275
2305	5393
1407	2985
2081	4977
49	112
1289	4016
839	1852
403	968
2315	5263
2132	5057
3015	4295
3030	3491
1097	2375
3	3129
3013	3404
1728	4114
664	2466
2799	6223
1958	4689
2788	6231
1851	4401
2053	4899
2797	6390
797	1805
809	1823
97	223
2582	6095
1748	4171
168	450
3124	4376
92	186
1882	4598
1359	2882
2032	4846
1420	3056
1672	3958
176	465
975	7348
244	684
2907	6744
58	2229
3044	3298
1293	2745
262	732
1310	2851
600	1426
484	1182
2	5294
1660	7153
210	545
583	1391
1197	2612
1370	158
2812	6421
1308	2845
2572	6620
2351	5583
984	7508
3084	7080
2906	6742
907	7351
1627	3998
1563	3743
2752	1796
732	1986
2138	5065
2352	5580
2991	6891
2832	7302
769	257
1240	237
1527	3645
825	3713
511	1217
1020	7557
109	245
2885	6688
1091	2568
2406	5851
363	941
414	1020
2136	2112
2378	5794
2835	2438
1990	291
1485	3442
726	1977
1216	2756
3106	7140
2183	5143
767	2066
2516	6033
2838	6545
3188	5293
636	1497
827	1834
2591	6833
923	7410
2230	5231
1832	4342
1355	2892
2258	5405
779	2112
2869	6672
2756	6308
508	1228
133	308
3021	6982
2983	7188
2040	6457
337	908
189	3576
1852	1673
2813	6426
811	2061
76	4064
328	891
2961	6822
2709	6867
367	954
96	223
2031	4847
2276	5319
772	2100
2145	5070
1823	2938
1644	3916
763	2069
1834	4163
2342	5551
682	1614
2293	5364
821	2079
1965	4760
2232	5233
1932	4693
2214	5193
1634	4295
2420	5653
743	2013
1257	585
2094	1468
1688	3985
104	230
1702	4042
725	5360
492	1186
1966	4757
1862	4436
218	557
855	1875
384	2171
1768	4479
324	868
2013	4872
1406	2982
341	6896
33	88
2310	5456
1433	3140
3114	7175
391	7114
3163	2392
2955	6804
1457	3233
2846	6561
1614	3891
616	1460
530	1276
1839	896
1869	4450
1972	4753
2481	1064
254	716
1247	2673
1581	2626
1712	4077
2286	5332
307	795
422	1035
1830	4317
3091	7091
2561	6077
1045	2307
1011	2256
2029	4839
493	1185
1954	4688
2836	2439
1799	4213
1088	2215
1616	5186
1569	3780
2547	641
446	1092
1201	2600
3037	3167
2545	1232
2437	5691
1632	3991
1298	2735
780	2114
724	5821
1841	4181
448	6220
2244	5276
1163	2526
2037	2314
1431	3144
1165	2538
1480	3380
1635	4011
592	1414
1184	2543
1754	4184
961	2179
1896	4729
1076	982
3023	6986
102	225
2134	5513
2730	1961
2658	6182
1901	2613
1952	7457
1831	4344
453	1106
3180	675
335	7207
2407	5827
2909	6715
2131	5056
2495	5959
98	222
201	524
1816	4295
1855	4415
555	1343
2177	5157
460	5615
1350	3119
2628	6148
650	1565
2076	4941
2303	5382
459	573
34	87
344	6633
750	2039
180	474
3140	718
490	1076
3202	7263
1052	2315
1426	3696
1074	5003
2821	1162
138	322
1897	4730
1208	3814
2070	4940
802	1808
20	48
2440	5694
1012	7551
1964	4759
266	753
194	72
292	1013
2726	239
704	1561
1572	3801
1348	3110
1292	2593
1357	6495
3082	7201
852	1884
16	42
756	1743
2575	715
2135	5514
1465	3270
2462	5717
810	2055
2060	4920
901	938
3072	7050
2659	6179
631	1512
2461	5719
2007	4809
932	7444
122	275
1535	3692
149	372
1008	7548
1161	2525
1697	4023
2806	6404
2755	6307
2344	5562
1153	2513
2262	5308
2910	6723
2809	6444
2570	6618
1411	3018
976	7345
2576	6625
43	46
471	1141
2054	4898
3009	4604
2195	5176
2927	7186
2304	5380
1858	6052
2667	1649
1030	2268
832	1842
2408	5855
2606	6110
2234	5239
1358	2880
108	242
1531	3661
786	1780
1107	5024
