9221	4
85841	8
20038	11
32994	12
58098	13
27219	14
29141	25
9241	29
93842	50
87176	51
26163	52
33413	55
46403	57
39702	60
14381	61
51345	63
70066	70
43115	78
18782	89
3956	92
67773	100
56509	110
2620	121
59163	125
30727	128
15820	132
12113	134
83444	135
88700	139
56956	140
85748	141
33732	142
31963	148
98308	150
60764	157
59523	160
41383	163
95217	171
26206	173
3190	174
45230	179
5866	180
9864	183
56737	184
99187	192
65835	193
1376	203
91294	211
64958	212
45928	215
15153	216
48348	220
96480	223
24059	230
4274	236
35966	280
52018	281
51229	287
12884	288
42562	289
63983	292
62861	294
18115	296
84516	298
8722	300
80365	302
3937	310
45047	318
19756	319
89790	326
21911	338
24113	339
45622	340
72051	341
46535	353
23204	359
67869	361
60264	371
46532	374
87189	379
55376	385
96482	390
43217	398
52393	410
57706	412
32524	414
98325	416
21696	417
22929	418
73223	419
71432	422
47888	426
64746	433
72551	442
900	457
28819	458
32810	461
78317	479
60421	487
16913	498
11303	502
15274	506
86300	509
32812	510
3484	514
47300	527
67117	537
11645	542
93648	547
81791	558
3670	570
71412	575
92016	576
37029	579
30526	583
93613	584
83906	593
18142	603
63484	610
13486	612
58352	622
55962	625
3313	629
47052	635
41260	644
76120	651
85925	652
79013	654
13018	655
72972	659
80728	663
47234	665
19582	668
69854	670
14486	676
83522	685
63004	687
47977	688
78847	691
75367	692
29297	707
12075	711
75075	723
97127	726
5159	727
148	729
19790	730
22543	731
78476	735
94646	745
29815	749
66310	754
59272	755
7028	760
30849	764
90810	770
85633	771
55047	775
49303	793
82332	799
47864	810
82351	811
59256	814
83602	821
80181	823
55838	830
65933	837
22989	838
37824	844
96961	848
76467	850
3008	860
27150	867
86652	888
81585	899
12191	903
76483	908
96554	909
84974	910
35348	918
84616	921
85224	922
24019	925
20096	929
51336	935
12142	937
24272	941
41317	942
21288	949
96501	959
9009	960
64472	962
34528	963
61729	968
16015	978
89360	987
56474	988
82937	1000
92400	1006
2997	1008
35235	1019
23042	1024
16104	1026
9120	1044
50981	1047
90646	1048
92	1051
75933	1056
52045	1060
84768	1066
61080	1069
98232	1078
86012	1089
17691	1097
90907	1100
22237	1101
50876	1102
47209	1108
33389	1118
84403	1121
86106	1124
52266	1133
60616	1141
81596	1147
478	1148
6892	1150
59469	1154
33548	1156
97488	1160
33609	1166
59052	1167
748	1168
69362	1176
6191	1177
29143	1178
53899	1179
30111	1186
18333	1188
71941	1189
16887	1190
37044	1191
86402	1196
83643	1212
96744	1214
28891	1223
18854	1226
72385	1233
17817	1241
99637	1245
84887	1250
95367	1260
88042	1266
4436	1268
40848	1278
68279	1282
7030	1287
16554	1288
53046	1292
62717	1298
5986	1315
91780	1316
13899	1336
3060	1342
34785	1344
66686	1360
75603	1362
81356	1363
21989	1373
87857	1390
31855	1391
35304	1396
83387	1404
51937	1406
21387	1408
85375	1410
42799	1415
70001	1420
22834	1421
12607	1430
58361	1433
6679	1437
39517	1438
36482	1441
26358	1443
57801	1446
77340	1447
17368	1449
98142	1451
758	1458
72861	1462
4924	1466
45703	1468
39642	1477
33924	1479
12366	1482
74527	1486
60496	1489
55302	1496
77170	1498
82104	1506
59072	1509
62975	1514
96620	1518
22598	1522
39424	1531
84051	1535
63937	1541
97417	1549
59729	1550
25550	1561
60625	1562
90547	1565
49940	1574
78262	1576
71199	1580
9226	1581
47932	1597
43885	1601
7434	1602
8402	1608
18903	1609
92131	1610
27810	1617
1688	1626
1323	1631
99770	1644
88749	1661
90404	1668
36637	1673
63020	1674
12653	1676
84366	1680
58023	1684
91501	1685
27054	1687
80898	1691
43900	1693
14275	1696
82194	1698
32135	1702
83347	1704
88184	1705
39015	1706
13167	1712
66030	1716
78999	1723
88722	1725
40982	1728
93526	1730
55369	1734
14047	1738
54112	1739
53511	1741
49724	1744
95318	1746
90841	1749
68149	1751
84449	1753
36263	1761
29300	1764
76959	1770
44550	1773
77380	1777
12255	1778
13626	1781
94260	1784
35717	1786
80702	1792
81877	1795
64307	1809
29390	1811
9958	1813
37765	1818
93282	1823
47407	1825
27778	1832
31694	1834
14975	1838
88292	1840
90371	1842
10585	1843
48937	1845
88063	1855
79862	1861
76121	1863
7786	1869
23969	1885
27008	1890
36372	1892
68694	1893
96958	1899
67149	1900
55172	1902
79521	1906
81072	1909
23875	1915
30952	1919
51766	1944
18528	1952
49898	1953
66387	1969
1306	1971
19859	1974
91415	1987
5139	1990
52435	1995
67545	2000
48271	2009
76991	2013
57014	2016
25600	2017
23660	2020
1279	2027
8937	2029
47414	2033
52144	2035
22327	2036
28326	2047
7792	2052
56093	2062
31487	2066
20364	2074
52465	2078
85324	2079
93661	2082
4560	2096
5149	2113
26974	2115
84331	2120
83212	2131
5664	2137
