5622	12752
1593	1739
3888	3994
7212	7646
4007	7217
3867	3973
1056	1057
13455	8628
1597	1734
724	6050
11492	12033
1296	1412
4028	4098
4246	15295
9075	9585
7257	7694
976	976
1083	1100
10513	6239
5772	6040
14675	14840
2127	2239
8667	3440
1371	1470
8790	9234
1782	12052
9169	9654
2617	14436
13476	13806
9808	10410
7303	7743
2041	2158
13794	14081
9872	10481
1770	1873
3708	3777
3595	4057
8401	8725
5769	6478
1013	1026
906	889
1135	1157
5055	7234
7126	7578
6047	6326
650	552
10236	13762
5001	5142
1229	1325
6171	6497
10490	10968
1087	1103
8387	8714
11015	11711
630	521
2336	2406
10023	10649
1819	1915
885	827
12726	13279
11330	11917
11187	11799
644	539
13168	13552
1739	1835
790	744
5471	5701
6893	7172
3385	3524
652	558
12722	13276
11999	12520
10973	12057
4414	4492
766	703
732	658
10906	12047
10880	11422
1494	1622
7885	8322
11134	11676
9810	10411
4652	4758
2513	2577
11247	12558
3827	3924
12076	12622
1283	1394
12380	13007
1415	1529
9816	10417
12822	15105
6911	7195
7917	8359
3825	3922
837	864
6070	6413
8004	8427
5655	5856
1242	1335
2276	2341
11245	11842
7118	7571
6605	6913
825	782
12663	1520
2627	11800
9166	9683
519	401
4211	4274
10569	11039
7795	8255
14148	14345
11508	12040
5893	6171
8094	12727
933	920
2531	2596
1098	1116
894	860
4478	4575
1041	1049
980	979
1455	1584
9624	10252
1420	1541
11016	11709
8949	9435
14596	14782
5846	6100
12480	13084
1044	1053
3967	4048
1071	1072
1139	1161
3855	3364
5402	5628
14187	14392
1883	1984
7651	8055
12038	12558
778	716
2563	2635
2739	2933
1786	1891
1241	1334
923	1022
595	490
10737	11262
11163	11775
1304	1421
919	1018
6578	6925
5577	5807
12216	12796
1285	1397
1523	1643
9563	10165
9186	9724
1289	1407
9245	9838
11274	11862
6055	6336
4082	4162
7527	7896
8755	9182
8802	9279
1224	1288
9836	10447
6585	6883
5939	6211
1286	1398
13923	14158
10402	10905
14660	14828
1612	7882
14641	14814
14482	14680
3935	4029
10459	10952
9092	9607
1497	1624
3616	11264
5265	5492
1909	2022
14183	14385
10683	4381
10777	11279
3176	3327
14886	8652
1300	1417
3206	3368
3313	3456
1031	1041
2950	3063
7039	7508
2441	2504
731	657
4404	4479
11320	11895
1301	1418
4574	4680
7370	7798
794	751
4795	4927
5145	5382
932	914
2879	3020
6513	12567
7606	7995
6589	6888
11207	11815
1914	2029
6789	7099
11907	12414
7427	7830
7666	8070
14141	14329
1284	1396
10661	11179
661	4547
13232	13603
12225	12800
2939	3056
7644	8046
10000	10608
5113	5342
9583	10176
14047	14225
6970	7257
1835	1924
1491	1618
890	829
3736	3813
1556	1699
1397	1511
11948	12452
1635	1758
9690	10289
10833	11350
834	790
14474	14291
1601	12846
1768	2436
10152	14078
10717	11199
15129	15222
7412	7820
6898	7179
2332	11957
4926	5195
529	403
8939	9420
10922	11493
921	1020
7609	8002
13523	13859
991	992
3694	3761
1280	8754
924	1007
3173	3325
1738	1753
6795	7104
1895	2005
14364	14573
8035	8446
14328	14796
4747	4865
14222	14435
7323	7759
1575	1705
8145	8500
7226	7658
1267	1353
1447	1572
683	598
5466	5693
1484	1612
852	804
10733	11210
12787	13325
9965	10586
1185	1248
7689	8099
1821	1917
8885	9369
2764	2905
5680	5917
9089	9602
9266	9858
662	577
8103	12723
1885	1990
10652	11136
13491	13818
11778	12297
7006	7450
14197	14406
1584	1715
2165	2271
916	900
14350	11470
7377	7302
1145	1202
1258	1370
9749	10345
3896	2279
637	527
9415	10017
14967	15073
3035	3152
5732	5993
12479	13082
703	634
2039	2156
4196	4271
2415	2472
6582	6880
10907	11471
5919	6195
8326	8666
743	669
1202	1258
2813	2983
1859	1950
1581	1711
10844	11368
1852	1943
2301	2363
1756	1860
6723	6992
1444	1566
10122	10728
1117	1136
3641	3550
9835	10444
605	498
11141	11724
12773	13315
8110	12736
4952	5121
4416	4493
4427	4510
6314	6638
11418	10151
1763	1870
8402	8726
5677	5881
5617	5858
4220	4278
11183	11798
8752	9177
13938	14171
10551	11022
1164	1228
2057	2174
10245	10949
10187	10764
584	475
4794	4936
681	596
1524	1652
862	810
12874	13369
875	819
4979	5005
3679	3750
9794	10402
12404	13021
7417	7824
15005	6851
1548	1689
5837	6088
12333	12971
11567	12080
5302	5515
1743	1840
8303	8632
640	542
12285	12905
9843	10456
1915	2031
563	450
7148	7594
8583	11271
3596	3715
1553	13760
3758	3843
1136	1158
5891	6169
2018	2131
12942	13398
12824	11290
10624	11103
1889	1995
7339	7770
8707	9146
14665	14834
5308	5542
10847	11376
4525	10620
8936	9419
696	611
1292	1410
806	763
5037	5199
7604	7993
1134	1156
14954	4423
4357	4429
13257	13629
9300	9888
12910	2621
2030	2142
1205	1261
930	910
7434	7834
866	814
889	984
8795	9274
14623	14797
4431	4514
13751	14051
13130	13386
12666	10944
4049	4202
10696	11189
7708	8125
12535	13125
9119	9631
4476	4376
601	10607
8574	8878
10719	11200
6364	6683
8255	8602
6788	7098
10485	10966
15124	15212
1107	1130
13959	482
13844	14117
12426	13041
9979	2226
10751	11226
6215	6542
735	660
2413	2470
599	495
4134	4224
9104	9617
1214	1294
10788	11313
614	506
12939	13396
1360	1459
1369	1463
4003	12835
8862	9347
2234	2313
1936	2058
11124	11803
1893	2002
647	541
797	755
10991	11537
9559	10159
638	533
12218	4383
3390	3526
540	15391
1855	1945
13690	14008
15052	15172
11097	11607
8698	9138
9467	10086
13258	13632
1677	1790
14859	13111
3111	3252
13002	13436
12832	12842
15140	15311
4624	4725
13156	13548
8098	12729
6652	6948
655	561
712	637
9899	10514
538	415
1268	1354
10441	10924
939	928
13675	13999
13913	14150
10814	11334
1424	1544
9144	9652
2435	2497
10944	11510
2062	2178
1321	11882
14991	15112
6958	7231
3308	3424
12220	12844
1594	1732
1588	1720
8906	9395
776	712
1533	1648
4268	4330
1323	1435
1842	1934
807	765
14727	14887
10102	10705
6264	6589
10735	8886
5205	5490
11169	11786
849	798
10601	11071
4822	4954
10456	10932
14227	14446
4164	15267
4168	4253
13225	10152
10897	11448
8813	9310
14049	14227
4277	15328
12774	13316
5807	6066
566	421
2797	2967
993	988
4325	4405
800	725
10702	11194
7738	8171
11179	8761
3250	3269
7601	7984
1081	11646
1678	1790
