52	0	1465
233	0	1348
247	0	1705
250	0	294
285	0	943
315	0	1167
332	0	2829
388	0	3010
389	0	879
481	0	2720
537	0	2729
556	0	1885
556	0	2011
586	0	1829
600	0	2612
644	0	2034
646	0	1913
646	0	2029
724	0	1469
724	0	1469
724	0	1285
724	0	3045
729	0	3014
732	0	776
748	0	1958
791	0	1648
840	0	1739
879	0	389
879	0	2586
892	0	2920
905	0	1316
928	0	870
940	0	1106
940	0	1106
943	0	982
943	0	2016
974	0	1276
1005	0	1439
1018	0	1256
1031	0	1660
1038	0	1483
1062	0	1132
1062	0	2464
1064	0	2982
1111	0	1680
1122	0	2586
1141	0	3155
1167	0	411
1174	0	2375
1235	0	1292
1239	0	2195
1256	0	250
1256	0	1018
1264	0	565
1292	0	1235
1297	0	2355
1309	0	2670
1326	0	644
1340	0	1622
1364	0	3172
1375	0	3085
1453	0	2112
1469	0	724
1469	0	1062
1469	0	870
1488	0	1649
1527	0	1049
1541	0	2405
1582	0	285
1619	0	2912
1622	0	469
1629	0	1441
1634	0	2212
1682	0	766
1714	0	292
1746	0	1083
1806	0	285
1806	0	2458
1806	0	943
1814	0	2467
1934	0	2242
1942	0	2646
1964	0	641
2011	0	556
2034	0	1461
2048	0	799
2112	0	1453
2212	0	1891
2218	0	1806
2226	0	1721
2242	0	1891
2244	0	1704
2284	0	2573
2288	0	346
2321	0	23
2330	0	1256
2375	0	1174
2405	0	1541
2405	0	1541
2423	0	1544
2441	0	1548
2447	0	1622
2458	0	3178
2458	0	3178
2458	0	469
2458	0	1622
2458	0	689
2461	0	878
2464	0	1062
2464	0	870
2521	0	323
2521	0	954
2573	0	1256
2642	0	2340
2646	0	2943
2720	0	3043
2722	0	1645
2731	0	883
2731	0	883
2772	0	1153
2780	0	2806
2843	0	210
2958	0	1525
2958	0	1525
3143	0	1439
3143	0	1439
3144	0	872
3172	0	2087
216	1	890
216	1	2788
290	1	2944
310	1	275
335	1	351
348	1	2756
374	1	2756
457	1	1611
479	1	2899
485	1	531
558	1	2756
595	1	506
605	1	746
646	1	1919
649	1	1274
671	1	746
676	1	3131
686	1	654
1082	1	2756
1152	1	176
1184	1	505
1195	1	1087
1195	1	1282
1195	1	3185
1197	1	2805
1203	1	1195
1357	1	2520
1388	1	550
1571	1	77
1592	1	1430
1595	1	304
1598	1	3185
1605	1	1730
1622	1	2082
1622	1	2469
1647	1	2899
1650	1	257
1650	1	2756
1664	1	1622
1704	1	1704
1736	1	2520
1814	1	1813
1824	1	1847
1846	1	1195
1978	1	1184
1983	1	3172
2174	1	1364
2193	1	1195
2227	1	1983
2227	1	3036
2370	1	1642
2466	1	1730
2521	1	1812
2585	1	2520
2678	1	615
2678	1	1274
2678	1	2683
2678	1	2684
2678	1	2756
2679	1	612
2679	1	1062
2679	1	1461
2679	1	1611
2679	1	2756
2679	1	2944
2713	1	537
2730	1	1704
2755	1	2401
2788	1	2535
2854	1	746
2898	1	1642
2949	1	3131
2950	1	2756
3031	1	87
3034	1	1939
3160	1	1381
3163	1	2401
3167	1	2756
3183	1	255
669	2	668
1181	2	1182
1686	2	1685
2126	2	2127
523	3	2255
695	3	852
1210	3	1869
1388	3	892
1847	3	892
2154	3	379
2154	3	2463
2165	3	1730
2207	3	2200
2678	3	591
2678	3	2631
2679	3	983
2679	3	1062
2679	3	1704
3172	3	2050
591	4	1619
643	4	2646
677	4	1256
827	4	827
843	4	152
867	4	2602
872	4	873
1256	4	1256
1283	4	2242
1578	4	2440
2011	4	2011
2011	4	2011
2580	4	1347
2630	4	1062
2857	4	592
3172	4	2101
3172	4	2767
349	5	1319
669	5	3176
1136	5	892
1682	5	1645
2038	5	869
2040	5	1028
2521	5	1021
505	6	327
2602	6	3103
3018	6	1619
636	7	2133
2634	7	1649
3	8	2
3	8	2
15	8	13
45	8	46
97	8	98
133	8	134
158	8	159
158	8	2580
203	8	204
215	8	215
228	8	1674
229	8	2016
