2851	6	383
2057	5	3199
3891	5	1032
2827	5	2824
146	3	140
1491	6	199
775	5	365
1156	5	123
4174	5	4283
2879	4	121
3985	5	3380
386	4	693
1127	5	1501
1462	6	2311
653	5	654
1197	4	2777
1437	5	2171
908	5	909
3057	4	2198
2774	5	2731
2705	6	2704
340	5	2454
3942	5	3941
3277	5	4055
105	5	263
2478	5	3008
2058	2	2058
4010	3	3992
3149	4	4121
105	5	897
523	6	4182
1873	0	1018
3810	6	1220
3837	0	4105
2559	3	3422
2696	0	1675
2064	5	3151
93	4	2454
471	6	3939
2779	5	2779
2507	6	3065
2376	4	1975
2644	5	872
3799	0	4296
2221	4	2370
2872	5	2870
2039	5	711
3431	2	3414
3020	5	3019
3507	5	934
2739	3	4195
3935	4	3587
3349	4	3681
3846	5	2475
2763	5	2762
2839	5	2838
2320	6	3428
2384	4	4132
1197	5	2827
4218	0	34
3018	5	1042
1819	5	3887
2354	5	934
2239	0	1709
2389	5	2313
1235	6	390
2239	5	3652
839	5	2059
56	5	4036
3384	4	530
112	5	1262
2805	6	2923
993	6	1999
3936	0	49
3633	0	1989
2121	5	3292
3184	0	2240
3931	5	1882
4257	5	193
628	5	4094
4012	5	4014
3162	6	1139
337	6	1038
41	5	40
4300	3	3744
4115	5	531
2442	4	3414
4085	2	4084
3504	5	3872
32	0	1777
2616	6	3861
3935	3	3587
3838	4	680
4136	5	3490
4252	3	1009
551	5	2500
1323	0	3802
2986	5	2466
1985	4	2613
4217	5	48
580	5	2370
2852	5	2851
1856	0	4057
1343	5	3872
509	6	480
1380	5	3988
1352	5	618
1107	6	1389
100	4	2438
3578	0	554
3713	5	398
625	5	1117
2691	4	3008
2331	5	2731
2087	6	1211
3197	6	3198
3917	3	2195
822	6	471
2432	5	2464
2081	5	2031
174	0	3505
2121	4	1012
1094	5	1337
3002	5	3001
202	3	3744
463	5	1227
1503	4	3392
1855	0	950
130	5	129
3527	5	2756
3737	5	2473
2121	5	1301
3459	0	3617
3821	5	1457
2007	5	2006
4041	2	4040
3986	4	3382
3947	2	3946
3008	0	4085
2243	4	1110
1115	5	1555
499	2	445
3986	2	3985
1014	5	4001
613	5	3439
3221	5	2468
2269	5	3557
3024	4	1194
2225	3	4094
2675	6	653
3269	4	1419
2988	0	3377
1770	5	2613
2695	5	3272
792	4	2669
4013	0	3772
3676	5	2312
729	5	2438
3555	5	3556
4277	3	1805
2804	5	431
1187	6	3187
1784	5	3309
3356	4	1741
3328	4	553
3932	6	335
4284	3	4284
3891	5	1978
863	5	966
3451	6	381
1629	5	1686
2916	4	2052
2738	3	1805
4285	5	3995
1714	0	1369
2723	5	3867
321	3	966
1687	5	1686
2815	5	2817
1407	5	4226
1322	6	1756
3048	5	967
1737	5	85
3199	4	3581
386	4	1975
3518	0	2590
1156	5	390
1777	5	1774
3187	6	1187
1302	0	3763
3964	5	3965
646	5	897
881	5	882
544	6	1301
1197	4	442
3158	6	3066
3737	5	1253
4247	5	4248
3766	2	2182
737	5	769
3825	0	4120
1899	2	1897
3832	3	1805
435	6	1501
1583	5	488
919	5	2338
446	6	2792
1811	0	198
2301	4	4067
2256	5	2255
2588	5	121
1476	5	3751
146	4	1217
3308	5	2648
1564	4	2617
3318	6	3714
4109	0	2563
1376	5	254
1478	5	1044
2631	5	2631
4290	0	2284
2198	4	531
452	4	2235
3040	4	118
1039	2	1009
2623	5	979
2727	5	3148
3309	5	3311
1337	0	4062
4096	5	4096
1905	5	296
316	3	0
1134	6	2499
1637	5	2731
1737	5	887
3135	5	2744
1156	0	1684
2233	0	2005
1999	5	2284
3720	4	3844
3465	5	3797
1187	5	3187
2002	5	1168
1476	5	631
2440	4	3344
2633	4	3363
1404	5	3428
1248	2	1245
2671	5	1430
1991	6	4223
3799	0	4296
2970	4	2659
1429	0	545
2062	5	277
4291	3	4285
328	6	613
3719	6	1222
2664	5	921
140	4	2731
3216	5	3214
1832	5	1457
4028	5	1524
1544	5	4235
